date,latitude,longitude,lat_lon,blue,green,red,nir
1/3/2020,44.72572561,-122.1644557,44.7257256076206_-122.16445568597348,327,518,774,1156
1/3/2020,44.69850665,-122.2428786,44.698506654511775_-122.24287861027712,468,464,468,748
1/3/2020,44.72383915,-122.1695761,44.72383914552394_-122.16957608309296,155,220,271,387
1/3/2020,44.70066261,-122.1970645,44.70066261119366_-122.19706453078702,481,599,526,546
1/3/2020,44.71548481,-122.1852068,44.71548481338163_-122.18520676903664,473,630,873,1261
1/3/2020,44.70524402,-122.1825118,44.70524401914267_-122.18251182318429,412,449,420,581
1/3/2020,44.69230828,-122.2121562,44.69230827905135_-122.21215622756024,343,398,346,477
1/3/2020,44.72464763,-122.148825,44.72464762927965_-122.1488250000298,264,578,388,755
1/3/2020,44.70416604,-122.2331768,44.70416604080173_-122.23317680520864,1704,1830,1871,2542
1/3/2020,44.70227958,-122.1927526,44.702279578705074_-122.19275261742324,506,614,497,529
1/3/2020,44.72949853,-122.1660727,44.729498531813896_-122.16607265348487,665,899,1110,1368
1/3/2020,44.73003752,-122.1693066,44.73003752098437_-122.16930658850772,403,571,729,1014
1/3/2020,44.71198138,-122.1636472,44.71198138377356_-122.16364720221776,324,372,384,586
1/3/2020,44.67829456,-122.1900577,44.678294560619086_-122.19005767157088,392,424,448,707
1/3/2020,44.70713048,-122.2404532,44.70713048123932_-122.24045315901,554,690,571,615
1/3/2020,44.69931514,-122.1908662,44.69931513826748_-122.1908661553266,448,468,449,624
1/3/2020,44.7262646,-122.1776609,44.72626459679107_-122.17766092065004,357,532,704,1231
1/3/2020,44.69554221,-122.2059579,44.69554221407418_-122.2059578520998,479,645,511,523
1/3/2020,44.71710178,-122.1579878,44.717101780893046_-122.15798781592784,577,698,840,1215
1/3/2020,44.72761207,-122.1461301,44.727612069717246_-122.14613005417743,454,625,877,1177
1/3/2020,44.7060525,-122.1916746,44.70605250289837_-122.19167463908232,501,643,532,497
1/3/2020,44.71359835,-122.2453041,44.71359835128498_-122.24530406154425,638,766,823,1281
1/3/2020,44.71305936,-122.173349,44.71305936211451_-122.17334900728626,516,641,534,531
1/3/2020,44.71521532,-122.2453041,44.7152153187964_-122.24530406154425,625,793,718,867
1/3/2020,44.70497452,-122.196256,44.70497452455744_-122.19625604703133,538,646,556,557
1/3/2020,44.70335756,-122.1924831,44.70335755704602_-122.192483122838,490,592,482,522
1/3/2020,44.71063391,-122.1795474,44.710633910847385_-122.17954738274668,545,664,541,557
1/3/2020,44.71413734,-122.1787389,44.71413734045545_-122.178738898991,486,631,553,493
1/3/2020,44.7262646,-122.1496335,44.72626459679107_-122.14963348378552,410,774,881,1088
1/3/2020,44.69662019,-122.2132342,44.69662019241512_-122.21323420590116,436,592,508,529
1/3/2020,44.70066261,-122.2342548,44.70066261119366_-122.23425478354956,691,784,642,796
1/3/2020,44.69203878,-122.2164681,44.692038784466114_-122.216468140924,356,389,375,527
1/3/2020,44.71036442,-122.2415311,44.71036441626215_-122.24153113735092,793,966,962,1124
1/3/2020,44.7211442,-122.1571793,44.72114419967159_-122.1571793321721,611,764,984,1390
1/3/2020,44.72518662,-122.1674201,44.72518661845013_-122.16742012641107,237,379,486,742
1/3/2020,44.73246297,-122.1641862,44.73246297225149_-122.16418619138824,556,859,1073,1389
1/3/2020,44.71278987,-122.1714625,44.71278986752928_-122.1714625451896,389,420,374,506
1/3/2020,44.71575431,-122.1601438,44.71575430796687_-122.1601437726097,494,669,677,522
1/3/2020,44.70227958,-122.2342548,44.702279578705074_-122.23425478354956,674,768,619,683
1/3/2020,44.71278987,-122.1631082,44.71278986752928_-122.1631082130473,389,425,386,505
1/3/2020,44.70551351,-122.2385667,44.70551351372791_-122.23856669691334,657,736,585,728
1/3/2020,44.69662019,-122.197873,44.69662019241512_-122.19787301454272,380,388,354,520
1/3/2020,44.69931514,-122.2450346,44.69931513826748_-122.245034566959,518,634,538,731
1/3/2020,44.70147109,-122.1965255,44.70147109494937_-122.19652554161657,486,609,531,559
1/3/2020,44.69015232,-122.2113477,44.69015232236946_-122.21134774380452,263,299,335,509
1/3/2020,44.69850665,-122.198951,44.698506654511775_-122.19895099288368,328,421,408,469
1/3/2020,44.6960812,-122.2194326,44.69608120324465_-122.2194325813616,576,683,548,615
1/3/2020,44.72060521,-122.1849373,44.72060521050111_-122.1849372744514,404,587,801,1177
1/3/2020,44.70227958,-122.2391057,44.702279578705074_-122.23910568608382,587,680,594,725
1/3/2020,44.7160238,-122.1795474,44.7160238025521_-122.17954738274668,495,706,612,479
1/3/2020,44.72491712,-122.1849373,44.72491712386488_-122.1849372744514,189,400,454,1171
1/3/2020,44.71359835,-122.176044,44.71359835128498_-122.17604395313862,543,652,527,527
1/3/2020,44.70713048,-122.2407227,44.70713048123932_-122.24072265359524,596,722,701,790
1/3/2020,44.72572561,-122.147747,44.7257256076206_-122.14774702168886,246,231,254,423
1/3/2020,44.6912303,-122.2132342,44.6912303007104_-122.21323420590116,332,395,379,492
1/3/2020,44.68799637,-122.2043409,44.68799636568757_-122.2043408845884,337,384,395,634
1/3/2020,44.70820846,-122.1865542,44.70820845958026_-122.18655424196282,525,640,531,559
1/3/2020,44.73354095,-122.1606828,44.73354095059244_-122.16068276178018,363,477,581,766
1/3/2020,44.68503193,-122.198951,44.68503192524998_-122.19895099288368,390,428,457,701
1/3/2020,44.71359835,-122.2407227,44.71359835128498_-122.24072265359524,1054,1422,1630,2074
1/3/2020,44.71332886,-122.1679591,44.71332885669975_-122.16795911558154,379,388,359,495
1/3/2020,44.69500322,-122.198412,44.69500322490371_-122.1984120037132,396,419,466,632
1/3/2020,44.6960812,-122.2013764,44.69608120324465_-122.2013764441508,497,651,528,560
1/3/2020,44.70793896,-122.176044,44.70793896499503_-122.17604395313862,420,490,509,734
1/3/2020,44.70686099,-122.2339853,44.706860986654085_-122.23398528896432,2281,2365,2405,3054
1/3/2020,44.71871875,-122.1544844,44.71871874840446_-122.15448438631977,295,328,334,560
1/3/2020,44.71332886,-122.1725405,44.71332885669975_-122.17254052353056,541,663,526,547
1/3/2020,44.70362705,-122.2391057,44.70362705163125_-122.23910568608382,542,627,521,656
1/3/2020,44.72303066,-122.1787389,44.72303066176824_-122.178738898991,242,351,464,736
1/3/2020,44.69446424,-122.2121562,44.69446423573324_-122.21215622756024,445,577,474,457
1/3/2020,44.73057651,-122.1639167,44.73057651015484_-122.163916696803,632,829,1036,1289
1/3/2020,44.70174059,-122.2318293,44.7017405895346_-122.23182933228244,613,750,651,664
1/3/2020,44.70847795,-122.1817033,44.7084779541655_-122.18170333942858,557,671,545,578
1/3/2020,44.69877615,-122.2002985,44.69877614909701_-122.20029846580984,500,616,524,530
1/3/2020,44.70362705,-122.2342548,44.70362705163125_-122.23425478354956,1220,1385,1345,1633
1/3/2020,44.72680359,-122.147208,44.726803585961534_-122.14720803251838,517,679,907,1223
1/3/2020,44.70201008,-122.2409921,44.70201008411984_-122.24099214818048,558,650,550,717
1/3/2020,44.71198138,-122.1897882,44.71198138377356_-122.18978817698564,619,766,911,1228
1/3/2020,44.72410864,-122.1852068,44.72410864010918_-122.18520676903664,414,596,735,1305
1/3/2020,44.71063391,-122.2372192,44.710633910847385_-122.23721922398715,743,839,878,1284
1/3/2020,44.70928644,-122.2401837,44.70928643792121_-122.24018366442476,683,877,768,820
1/3/2020,44.69662019,-122.1954476,44.69662019241512_-122.1954475632756,454,467,487,684
1/3/2020,44.71494582,-122.1879017,44.71494582421116_-122.187901714889,495,655,832,1181
1/3/2020,44.71467633,-122.1806254,44.71467632962592_-122.18062536108764,453,646,535,440
1/3/2020,44.72276117,-122.1517894,44.722761167183_-122.1517894404674,602,769,1034,1435
1/3/2020,44.70335756,-122.1908662,44.70335755704602_-122.1908661553266,507,615,510,543
1/3/2020,44.71925774,-122.1574488,44.719257737574935_-122.15744882675736,363,446,488,579
1/3/2020,44.70174059,-122.2366802,44.7017405895346_-122.23668023481667,689,749,644,746
1/3/2020,44.72518662,-122.1455911,44.72518661845013_-122.14559106500695,123,196,184,365
1/3/2020,44.71009492,-122.2423396,44.71009492167691_-122.24233962110664,733,995,1289,1752
1/3/2020,44.72195268,-122.1841288,44.72195268342729_-122.1841287906957,286,374,467,646
1/3/2020,44.68853535,-122.200029,44.68853535485805_-122.2000289712246,619,765,974,1326
1/3/2020,44.71171189,-122.2420701,44.71171188918833_-122.2420701265214,520,658,537,670
1/3/2020,44.72895954,-122.1660727,44.72895954264342_-122.16607265348487,629,900,1115,1380
1/3/2020,44.69958463,-122.2032629,44.69958463285272_-122.20326290624745,507,661,545,564
1/3/2020,44.69688969,-122.2221275,44.69688968700036_-122.22212752721396,567,673,585,637
1/3/2020,44.68826586,-122.1992205,44.68826586027281_-122.1992204874689,598,781,1004,1397
1/3/2020,44.71359835,-122.1903272,44.71359835128498_-122.19032716615612,480,646,817,1097
1/3/2020,44.71791026,-122.2477295,44.71791026464875_-122.24772951281136,456,605,665,918
1/3/2020,44.72437813,-122.1512505,44.72437813469441_-122.15125045129692,411,547,707,1102
1/3/2020,44.70066261,-122.2366802,44.70066261119366_-122.23668023481667,710,841,691,838
1/3/2020,44.6963507,-122.2318293,44.696350697829885_-122.23182933228244,494,541,572,768
1/3/2020,44.71844925,-122.1811644,44.71844925381922_-122.1811643502581,342,481,504,471
1/3/2020,44.7211442,-122.1817033,44.72114419967159_-122.18170333942858,303,391,561,829
1/3/2020,44.70578301,-122.1903272,44.70578300831314_-122.19032716615612,507,619,520,549
1/3/2020,44.6863794,-122.200568,44.68637939817616_-122.20056796039508,498,554,559,731
1/3/2020,44.70093211,-122.2385667,44.7009321057789_-122.23856669691334,595,719,783,993
1/3/2020,44.70578301,-122.1803559,44.70578300831314_-122.1803558665024,421,424,444,660
1/3/2020,44.70443554,-122.1887102,44.70443553538696_-122.18871019864471,518,651,533,574
1/3/2020,44.71817976,-122.1873627,44.71817975923399_-122.18736272571851,491,669,852,1267
1/3/2020,44.69662019,-122.2312903,44.69662019241512_-122.23129034311197,512,553,530,683
1/3/2020,44.71225088,-122.1679591,44.7122508783588_-122.16795911558154,310,349,363,584
1/3/2020,44.70928644,-122.1814338,44.70928643792121_-122.18143384484334,557,687,545,562
1/3/2020,44.70524402,-122.1911356,44.70524401914267_-122.19113564991184,489,618,504,516
1/3/2020,44.72356965,-122.1660727,44.72356965093871_-122.16607265348487,57,136,175,364
1/3/2020,44.70901694,-122.1822423,44.70901694333597_-122.18224232859905,534,652,546,547
1/3/2020,44.71278987,-122.2396447,44.71278986752928_-122.23964467525428,503,682,779,1217
1/3/2020,44.70066261,-122.2382972,44.70066261119366_-122.2382972023281,620,775,854,1071
1/3/2020,44.71548481,-122.174966,44.71548481338163_-122.17496597479769,806,1165,1499,1996
1/3/2020,44.68853535,-122.200568,44.68853535485805_-122.20056796039508,613,790,1001,1406
1/3/2020,44.72815106,-122.1625692,44.72815105888772_-122.16256922387684,198,329,509,930
1/3/2020,44.70982543,-122.1884407,44.70982542709168_-122.18844070405947,499,610,789,1099
1/3/2020,44.70713048,-122.1887102,44.70713048123932_-122.18871019864471,503,641,528,549
1/3/2020,44.69365575,-122.2013764,44.69365575197752_-122.2013764441508,421,445,476,699
1/3/2020,44.72410864,-122.174966,44.72410864010918_-122.17496597479769,305,479,639,920
1/3/2020,44.71764077,-122.1609523,44.71764077006352_-122.16095225636542,421,525,604,531
1/3/2020,44.70416604,-122.2353328,44.70416604080173_-122.2353327618905,1126,1208,1160,1343
1/3/2020,44.70928644,-122.1919441,44.70928643792121_-122.19194413366752,751,932,1155,1461
1/3/2020,44.7160238,-122.1641862,44.7160238025521_-122.16418619138824,527,680,649,494
1/3/2020,44.69688969,-122.200568,44.69688968700036_-122.20056796039508,524,622,512,529
1/3/2020,44.71764077,-122.2488075,44.71764077006352_-122.2488074911523,223,270,272,527
1/3/2020,44.70551351,-122.2388362,44.70551351372791_-122.23883619149858,653,774,648,768
1/3/2020,44.70362705,-122.1849373,44.70362705163125_-122.1849372744514,398,433,417,623
1/3/2020,44.71710178,-122.1865542,44.717101780893046_-122.18655424196282,446,625,864,1208
1/3/2020,44.71332886,-122.1852068,44.71332885669975_-122.18520676903664,526,694,896,1280
1/3/2020,44.72707308,-122.1434351,44.72707308054677_-122.14343510832508,522,710,943,1297
1/3/2020,44.73731387,-122.1582573,44.73731387478573_-122.15825731051304,537,754,887,1134
1/3/2020,44.72788156,-122.1617607,44.72788156430248_-122.16176074012112,188,364,554,905
1/3/2020,44.69473373,-122.2202411,44.69473373031847_-122.2202410651173,485,647,560,543
1/3/2020,44.72303066,-122.1817033,44.72303066176824_-122.18170333942858,367,525,710,1068
1/3/2020,44.71737128,-122.1269959,44.717371275478285_-122.1269959386257,447,516,599,1046
1/3/2020,44.72491712,-122.1628387,44.72491712386488_-122.16283871846208,190,362,551,822
1/3/2020,44.68368445,-122.1965255,44.6836844523238_-122.19652554161657,517,597,695,986
1/3/2020,44.72707308,-122.1480165,44.72707308054677_-122.1480165162741,464,592,820,1086
1/3/2020,44.69796767,-122.2091918,44.6979676653413_-122.20919178712263,440,611,529,536
1/3/2020,44.71359835,-122.2420701,44.71359835128498_-122.2420701265214,1046,1123,1088,1383
1/3/2020,44.70928644,-122.1860153,44.70928643792121_-122.18601525279234,517,628,515,521
1/3/2020,44.70174059,-122.1905967,44.7017405895346_-122.19059666074136,490,601,519,546
1/3/2020,44.70174059,-122.2320988,44.7017405895346_-122.23209882686768,606,749,655,679
1/3/2020,44.72761207,-122.1639167,44.727612069717246_-122.163916696803,174,371,560,887
1/3/2020,44.69096081,-122.2075748,44.69096080612517_-122.2075748196112,366,448,413,496
1/3/2020,44.70362705,-122.1916746,44.70362705163125_-122.19167463908232,484,584,498,514
1/3/2020,44.67910304,-122.1951781,44.67910304437479_-122.19517806869035,447,570,632,916
1/3/2020,44.69473373,-122.2261699,44.69473373031847_-122.2261699459925,493,507,524,805
1/3/2020,44.71009492,-122.176044,44.71009492167691_-122.17604395313862,513,659,544,563
1/3/2020,44.69500322,-122.2108088,44.69500322490371_-122.21080875463404,422,568,480,467
1/3/2020,44.70551351,-122.1908662,44.70551351372791_-122.1908661553266,501,614,518,516
1/3/2020,44.71898824,-122.1854763,44.718988242989695_-122.18547626362188,463,668,847,1214
1/3/2020,44.71844925,-122.1849373,44.71844925381922_-122.1849372744514,532,739,975,1302
1/3/2020,44.70093211,-122.2428786,44.7009321057789_-122.24287861027712,554,653,601,786
1/3/2020,44.72518662,-122.1641862,44.72518661845013_-122.16418619138824,235,417,620,926
1/3/2020,44.69715918,-122.2140427,44.69715918158559_-122.21404268965688,575,735,726,860
1/3/2020,44.706322,-122.1849373,44.70632199748361_-122.1849372744514,545,647,542,581
1/3/2020,44.69796767,-122.1897882,44.6979676653413_-122.18978817698564,404,410,466,674
1/3/2020,44.69688969,-122.2267089,44.69688968700036_-122.22670893516296,650,763,643,642
1/3/2020,44.71844925,-122.246921,44.71844925381922_-122.24692102905566,314,424,346,396
1/3/2020,44.71575431,-122.2434176,44.71575430796687_-122.24341759944758,350,456,371,396
1/3/2020,44.73165449,-122.1655337,44.731654488495785_-122.16553366431442,583,863,1118,1425
1/3/2020,44.71252037,-122.1900577,44.712520372944034_-122.19005767157088,567,676,806,1058
1/3/2020,44.70820846,-122.1779304,44.70820845958026_-122.17793041523528,458,493,448,570
1/3/2020,44.69176929,-122.2541974,44.69176928988088_-122.254197382857,577,603,576,812
1/3/2020,44.70659149,-122.2377582,44.706591492068846_-122.23775821315763,498,670,563,571
1/3/2020,44.70874745,-122.2420701,44.708747448750735_-122.2420701265214,792,1082,1307,1851
1/3/2020,44.70793896,-122.1803559,44.70793896499503_-122.1803558665024,455,495,424,565
1/3/2020,44.73677489,-122.1582573,44.73677488561526_-122.15825731051304,540,718,910,1211
1/3/2020,44.69284727,-122.2156597,44.69284726822182_-122.21565965716827,396,417,400,520
1/3/2020,44.69042182,-122.2019154,44.6904218169547_-122.20191543332126,614,838,1005,1303
1/3/2020,44.71036442,-122.1903272,44.71036441626215_-122.19032716615612,663,807,977,1327
1/3/2020,44.70362705,-122.1843983,44.70362705163125_-122.18439828528092,398,406,419,634
1/3/2020,44.69742868,-122.2113477,44.69742867617083_-122.21134774380452,436,575,494,500
1/3/2020,44.69527272,-122.2180851,44.69527271948894_-122.21808510843542,527,617,563,549
1/3/2020,44.69662019,-122.2059579,44.69662019241512_-122.2059578520998,462,601,521,499
1/3/2020,44.69688969,-122.225631,44.69688968700036_-122.22563095682202,608,741,643,648
1/3/2020,44.72410864,-122.1655337,44.72410864010918_-122.16553366431442,174,298,464,701
1/3/2020,44.69715918,-122.2178156,44.69715918158559_-122.21781561385018,1259,1605,1765,2660
1/3/2020,44.70551351,-122.1941001,44.70551351372791_-122.19410009034942,490,581,513,520
1/3/2020,44.69715918,-122.2269784,44.69715918158559_-122.2269784297482,641,730,644,671
1/3/2020,44.71656279,-122.1652642,44.71656279172257_-122.16526416972918,531,666,852,1241
1/3/2020,44.7211442,-122.1825118,44.72114419967159_-122.18251182318429,354,503,719,1044
1/3/2020,44.70497452,-122.1900577,44.70497452455744_-122.19005767157088,484,599,523,537
1/3/2020,44.70470503,-122.1965255,44.7047050299722_-122.19652554161657,550,640,520,567
1/3/2020,44.70012362,-122.2002985,44.70012362202319_-122.20029846580984,486,609,497,524
1/3/2020,44.71575431,-122.1684981,44.71575430796687_-122.16849810475202,781,1072,1311,1657
1/3/2020,44.7311155,-122.1614912,44.73111549932531_-122.16149124553588,409,557,762,1026
1/3/2020,44.6960812,-122.221858,44.69608120324465_-122.22185803262872,556,655,602,607
1/3/2020,44.71494582,-122.1852068,44.71494582421116_-122.18520676903664,459,604,798,1191
1/3/2020,44.7012016,-122.2310208,44.70120160036413_-122.23102084852674,599,701,596,636
1/3/2020,44.72437813,-122.1644557,44.72437813469441_-122.16445568597348,206,362,551,825
1/3/2020,44.70793896,-122.1903272,44.70793896499503_-122.19032716615612,513,610,530,487
1/3/2020,44.69311676,-122.2056884,44.69311676280706_-122.20568835751456,523,680,609,547
1/3/2020,44.70793896,-122.174966,44.70793896499503_-122.17496597479769,482,572,718,1044
1/3/2020,44.72330016,-122.1695761,44.723300156353474_-122.16957608309296,96,133,160,331
1/3/2020,44.70281857,-122.1911356,44.702818567875546_-122.19113564991184,483,614,526,527
1/3/2020,44.69715918,-122.2434176,44.69715918158559_-122.24341759944758,419,451,490,755
