g,b,r,lat_lon,longitude,latitude
610,478,741,44.67667759310767_-122.19679503620178,-122.19679503620178,44.67667759310767
1118,974,1031,44.70632199748361_-122.23614124564622,-122.23614124564622,44.70632199748361
709,513,637,44.71629329713734_-122.1631082130473,-122.1631082130473,44.71629329713734
606,469,541,44.717371275478285_-122.24557355612949,-122.24557355612949,44.717371275478285
618,501,511,44.71198138377356_-122.17766092065004,-122.17766092065004,44.71198138377356
653,509,559,44.69446423573324_-122.216468140924,-122.216468140924,44.69446423573324
677,527,839,44.72195268342729_-122.13292481950089,-122.13292481950089,44.72195268342729
731,587,911,44.71844925381922_-122.15825731051304,-122.15825731051304,44.71844925381922
607,410,777,44.72491712386488_-122.18224232859905,-122.18224232859905,44.72491712386488
533,390,678,44.71548481338163_-122.18844070405947,-122.18844070405947,44.71548481338163
447,350,532,44.71979672674541_-122.159335288854,-122.159335288854,44.71979672674541
484,423,575,44.70820845958026_-122.1744269856272,-122.1744269856272,44.70820845958026
627,481,529,44.69931513826748_-122.2059578520998,-122.2059578520998,44.69931513826748
440,416,484,44.67856405520432_-122.19032716615612,-122.19032716615612,44.67856405520432
558,440,504,44.69608120324465_-122.20946128170787,-122.20946128170787,44.69608120324465
599,481,772,44.72222217801253_-122.13346380867137,-122.13346380867137,44.72222217801253
693,537,818,44.692577773636586_-122.20407139000316,-122.20407139000316,44.692577773636586
656,476,856,44.69311676280706_-122.20353240083269,-122.20353240083269,44.69311676280706
409,289,366,44.71871874840446_-122.24853799656708,-122.24853799656708,44.71871874840446
509,416,571,44.70766947040979_-122.17685243689432,-122.17685243689432,44.70766947040979
495,465,449,44.69500322490371_-122.22266651638442,-122.22266651638442,44.69500322490371
360,317,356,44.71198138377356_-122.163916696803,-122.163916696803,44.71198138377356
776,588,862,44.69958463285272_-122.24665153447042,-122.24665153447042,44.69958463285272
535,481,532,44.69742867617083_-122.23668023481667,-122.23668023481667,44.69742867617083
752,664,640,44.70201008411984_-122.23856669691334,-122.23856669691334,44.70201008411984
492,446,475,44.69392524656276_-122.22293601096966,-122.22293601096966,44.69392524656276
834,571,1104,44.72356965093871_-122.15610135383116,-122.15610135383116,44.72356965093871
627,493,507,44.69958463285272_-122.192483122838,-122.192483122838,44.69958463285272
646,515,820,44.71683228630781_-122.16445568597348,-122.16445568597348,44.71683228630781
419,235,641,44.72626459679107_-122.16553366431442,-122.16553366431442,44.72626459679107
673,586,798,44.71656279172257_-122.15960478343924,-122.15960478343924,44.71656279172257
700,535,603,44.70551351372791_-122.19571705786085,-122.19571705786085,44.70551351372791
653,544,669,44.69230827905135_-122.20407139000316,-122.20407139000316,44.69230827905135
384,198,580,44.72869004805819_-122.159335288854,-122.159335288854,44.72869004805819
648,458,642,44.6904218169547_-122.2029934116622,-122.2029934116622,44.6904218169547
1226,1010,1191,44.70820845958026_-122.23802770774287,-122.23802770774287,44.70820845958026
660,548,539,44.70901694333597_-122.1811643502581,-122.1811643502581,44.70901694333597
643,472,530,44.712520372944034_-122.178738898991,-122.178738898991,44.712520372944034
619,388,867,44.73461892893338_-122.1631082130473,-122.1631082130473,44.73461892893338
422,380,436,44.69473373031847_-122.19895099288368,-122.19895099288368,44.69473373031847
605,455,589,44.717101780893046_-122.18305081235476,-122.18305081235476,44.717101780893046
691,542,588,44.69554221407418_-122.22051055970252,-122.22051055970252,44.69554221407418
1377,1082,1617,44.698506654511775_-122.2240139893106,-122.2240139893106,44.698506654511775
266,169,376,44.72437813469441_-122.16580315889966,-122.16580315889966,44.72437813469441
484,306,646,44.72599510220583_-122.17712193147956,-122.17712193147956,44.72599510220583
577,434,488,44.69715918158559_-122.21215622756024,-122.21215622756024,44.69715918158559
413,235,620,44.72626459679107_-122.16418619138824,-122.16418619138824,44.72626459679107
622,495,507,44.69769817075606_-122.20649684127028,-122.20649684127028,44.69769817075606
403,332,375,44.71278986752928_-122.16283871846208,-122.16283871846208,44.71278986752928
595,442,488,44.69338625739229_-122.20919178712263,-122.20919178712263,44.69338625739229
700,559,592,44.69715918158559_-122.22266651638442,-122.22266651638442,44.69715918158559
699,541,878,44.72545611303536_-122.13777572203512,-122.13777572203512,44.72545611303536
645,539,540,44.70901694333597_-122.1773914260648,-122.1773914260648,44.70901694333597
408,346,416,44.6874573765171_-122.20353240083269,-122.20353240083269,44.6874573765171
791,647,985,44.71171188918833_-122.187901714889,-122.187901714889,44.71171188918833
841,710,691,44.70066261119366_-122.23668023481667,-122.23668023481667,44.70066261119366
251,140,342,44.727342575132006_-122.16472518055872,-122.16472518055872,44.727342575132006
574,401,767,44.72168318884206_-122.18358980152524,-122.18358980152524,44.72168318884206
668,534,746,44.679642033545264_-122.19194413366752,-122.19194413366752,44.679642033545264
384,250,591,44.726803585961534_-122.15798781592784,-122.15798781592784,44.726803585961534
451,401,500,44.69715918158559_-122.19275261742324,-122.19275261742324,44.69715918158559
835,683,1022,44.71117290001786_-122.19059666074136,-122.19059666074136,44.71117290001786
650,466,734,44.73839185312668_-122.15906579426876,-122.15906579426876,44.73839185312668
620,492,535,44.71009492167691_-122.18655424196282,-122.18655424196282,44.71009492167691
426,335,407,44.71952723216017_-122.249615974908,-122.249615974908,44.71952723216017
865,627,1089,44.73057651015484_-122.16418619138824,-122.16418619138824,44.73057651015484
248,548,257,44.7257256076206_-122.1480165162741,-122.1480165162741,44.7257256076206
616,472,501,44.702818567875546_-122.19275261742324,-122.19275261742324,44.702818567875546
565,560,536,44.698237159926535_-122.23263781603816,-122.23263781603816,44.698237159926535
437,295,675,44.72707308054677_-122.1622997292916,-122.1622997292916,44.72707308054677
361,339,395,44.71332885669975_-122.16095225636542,-122.16095225636542,44.71332885669975
361,313,373,44.69096080612517_-122.21323420590116,-122.21323420590116,44.69096080612517
846,708,1013,44.7114423946031_-122.18924918781518,-122.18924918781518,44.7114423946031
574,494,786,44.727342575132006_-122.14828601085932,-122.14828601085932,44.727342575132006
716,553,614,44.70766947040979_-122.23856669691334,-122.23856669691334,44.70766947040979
370,321,425,44.718988242989695_-122.178738898991,-122.178738898991,44.718988242989695
692,581,597,44.70201008411984_-122.24153113735092,-122.24153113735092,44.70201008411984
589,477,654,44.7084779541655_-122.17604395313862,-122.17604395313862,44.7084779541655
589,451,738,44.71467632962592_-122.18951868240042,-122.18951868240042,44.71467632962592
576,515,456,44.71359835128498_-122.17119305060436,-122.17119305060436,44.71359835128498
592,460,516,44.69662019241512_-122.20703583044074,-122.20703583044074,44.69662019241512
428,379,456,44.696350697829885_-122.1954475632756,-122.1954475632756,44.696350697829885
646,534,789,44.71305936211451_-122.19140514449708,-122.19140514449708,44.71305936211451
694,442,871,44.73354095059244_-122.16418619138824,-122.16418619138824,44.73354095059244
616,504,499,44.70416604080173_-122.19517806869035,-122.19517806869035,44.70416604080173
526,385,526,44.71117290001786_-122.23721922398715,-122.23721922398715,44.71117290001786
716,605,846,44.71791026464875_-122.15744882675736,-122.15744882675736,44.71791026464875
1323,1095,1546,44.698237159926535_-122.22509196765157,-122.22509196765157,44.698237159926535
393,362,346,44.71386784587022_-122.16607265348487,-122.16607265348487,44.71386784587022
475,296,675,44.72410864010918_-122.18278131776952,-122.18278131776952,44.72410864010918
653,507,573,44.71494582421116_-122.16580315889966,-122.16580315889966,44.71494582421116
738,530,972,44.71494582421116_-122.17307951270102,-122.17307951270102,44.71494582421116
449,391,406,44.6979676653413_-122.19329160659372,-122.19329160659372,44.6979676653413
640,507,524,44.6979676653413_-122.2029934116622,-122.2029934116622,44.6979676653413
616,521,500,44.70147109494937_-122.19436958493466,-122.19436958493466,44.70147109494937
228,142,292,44.72383914552394_-122.17469648021245,-122.17469648021245,44.72383914552394
497,425,580,44.717101780893046_-122.12996037906328,-122.12996037906328,44.717101780893046
700,546,590,44.7009321057789_-122.22940388101532,-122.22940388101532,44.7009321057789
895,649,1170,44.71683228630781_-122.16768962099631,-122.16768962099631,44.71683228630781
402,359,363,44.69176928988088_-122.216468140924,-122.216468140924,44.69176928988088
354,257,515,44.723300156353474_-122.17793041523528,-122.17793041523528,44.723300156353474
652,505,550,44.69500322490371_-122.21835460302066,-122.21835460302066,44.69500322490371
650,523,631,44.70928643792121_-122.18844070405947,-122.18844070405947,44.70928643792121
601,495,512,44.6979676653413_-122.20703583044074,-122.20703583044074,44.6979676653413
490,461,460,44.698506654511775_-122.24638203988518,-122.24638203988518,44.698506654511775
604,425,513,44.69985412743795_-122.19598655244609,-122.19598655244609,44.69985412743795
595,492,516,44.70120160036413_-122.19059666074136,-122.19059666074136,44.70120160036413
541,522,498,44.698506654511775_-122.23587175106098,-122.23587175106098,44.698506654511775
657,432,969,44.71979672674541_-122.18062536108764,-122.18062536108764,44.71979672674541
751,586,968,44.71198138377356_-122.18628474737758,-122.18628474737758,44.71198138377356
197,128,278,44.7257256076206_-122.16661164265535,-122.16661164265535,44.7257256076206
460,442,404,44.69554221407418_-122.20029846580984,-122.20029846580984,44.69554221407418
657,479,558,44.71494582421116_-122.18278131776952,-122.18278131776952,44.71494582421116
425,390,380,44.7122508783588_-122.17092355601912,-122.17092355601912,44.7122508783588
624,486,510,44.698237159926535_-122.20838330336692,-122.20838330336692,44.698237159926535
478,396,587,44.72060521050111_-122.13292481950089,-122.13292481950089,44.72060521050111
707,543,904,44.69338625739229_-122.20380189541793,-122.20380189541793,44.69338625739229
426,350,420,44.67856405520432_-122.19356110117896,-122.19356110117896,44.67856405520432
583,453,484,44.694194741148_-122.20865279795215,-122.20865279795215,44.694194741148
1316,972,1596,44.698506654511775_-122.21080875463404,-122.21080875463404,44.698506654511775
651,539,534,44.70443553538696_-122.19652554161657,-122.19652554161657,44.70443553538696
349,312,399,44.71494582421116_-122.15690983758688,-122.15690983758688,44.71494582421116
1135,869,1425,44.72707308054677_-122.17119305060436,-122.17119305060436,44.72707308054677
542,417,435,44.71844925381922_-122.24611254529994,-122.24611254529994,44.71844925381922
553,454,468,44.69284726822182_-122.21107824921928,-122.21107824921928,44.69284726822182
645,522,555,44.71386784587022_-122.17334900728626,-122.17334900728626,44.71386784587022
940,577,1318,44.72303066176824_-122.1577183213426,-122.1577183213426,44.72303066176824
446,358,419,44.69284726822182_-122.21754611926494,-122.21754611926494,44.69284726822182
674,543,549,44.7114423946031_-122.18008637191716,-122.18008637191716,44.7114423946031
808,746,675,44.7009321057789_-122.23641074023143,-122.23641074023143,44.7009321057789
557,409,762,44.73111549932531_-122.16149124553588,-122.16149124553588,44.73111549932531
970,743,1211,44.70012362202319_-122.20461037917362,-122.20461037917362,44.70012362202319
578,472,665,44.70955593250644_-122.17334900728626,-122.17334900728626,44.70955593250644
570,504,570,44.69688968700036_-122.2353327618905,-122.2353327618905,44.69688968700036
622,513,502,44.70335755704602_-122.19032716615612,-122.19032716615612,44.70335755704602
507,364,702,44.71656279172257_-122.19059666074136,-122.19059666074136,44.71656279172257
765,509,1071,44.71629329713734_-122.16903709392248,-122.16903709392248,44.71629329713734
294,227,336,44.719257737574935_-122.1517894404674,-122.1517894404674,44.719257737574935
624,491,528,44.70308806246078_-122.187901714889,-122.187901714889,44.70308806246078
625,470,553,44.717101780893046_-122.18224232859905,-122.18224232859905,44.717101780893046
406,361,408,44.69284726822182_-122.2202410651173,-122.2202410651173,44.69284726822182
811,712,761,44.702818567875546_-122.23344629979384,-122.23344629979384,44.702818567875546
439,273,580,44.72383914552394_-122.178738898991,-122.178738898991,44.72383914552394
571,367,786,44.71791026464875_-122.18871019864471,-122.18871019864471,44.71791026464875
682,476,929,44.727342575132006_-122.14720803251838,-122.14720803251838,44.727342575132006
925,686,1180,44.70362705163125_-122.24045315901,-122.24045315901,44.70362705163125
671,521,516,44.70982542709168_-122.18305081235476,-122.18305081235476,44.70982542709168
607,482,509,44.69365575197752_-122.20838330336692,-122.20838330336692,44.69365575197752
703,479,650,44.71440683504069_-122.18332030694,-122.18332030694,44.71440683504069
595,449,767,44.71467632962592_-122.18547626362188,-122.18547626362188,44.71467632962592
411,391,389,44.71332885669975_-122.16176074012112,-122.16176074012112,44.71332885669975
625,486,523,44.70524401914267_-122.18978817698564,-122.18978817698564,44.70524401914267
556,518,651,44.717101780893046_-122.1563708484164,-122.1563708484164,44.717101780893046
621,491,550,44.71494582421116_-122.1668811372406,-122.1668811372406,44.71494582421116
1074,775,1261,44.72195268342729_-122.24692102905566,-122.24692102905566,44.72195268342729
172,86,214,44.72437813469441_-122.16661164265535,-122.16661164265535,44.72437813469441
478,465,433,44.70578300831314_-122.18332030694,-122.18332030694,44.70578300831314
532,291,771,44.727612069717246_-122.16041326719494,-122.16041326719494,44.727612069717246
770,596,1033,44.71494582421116_-122.1744269856272,-122.1744269856272,44.71494582421116
615,470,532,44.69662019241512_-122.2051493683441,-122.2051493683441,44.69662019241512
650,503,675,44.69069131153993_-122.2029934116622,-122.2029934116622,44.69069131153993
788,529,1107,44.7160238025521_-122.1698455776782,-122.1698455776782,44.7160238025521
810,670,975,44.706860986654085_-122.1946390795199,-122.1946390795199,44.706860986654085
381,330,380,44.69742867617083_-122.19706453078702,-122.19706453078702,44.69742867617083
679,589,757,44.68422344149428_-122.19625604703133,-122.19625604703133,44.68422344149428
