,Time,Site,Cylindrospermopsin,Microcystin,Depth,LCMSMS_Cylindrospermopsin,LCMSMS_Microcystin
1880,2019-07-18 00:00:00,RF-E,,0.056,,,
1881,2019-07-18 00:00:00,PS,,0.027,,,
1882,2019-07-18 00:00:00,1W,,0.054,,,
1883,2019-07-18 00:00:00,1E,,0.073,,,
1884,2019-07-18 00:00:00,3W,,0.032,,,
1885,2019-07-18 00:00:00,3E,,0.02,,,
1886,2019-07-18 00:00:00,4E,,0.046,,,
1887,2019-07-18 00:00:00,CFE,,0.06,,,
1888,2019-07-18 00:00:00,CFE,,0.036,,,
1889,2019-07-18 00:00:00,PP,,0.001,,,
1890,2019-07-18 00:00:00,Sch.M,,0.013,,,
1891,2019-07-18 00:00:00,AG,,0.009,,,
1892,2019-07-19 00:00:00,MI,,0.796,,,
1893,2019-07-19 00:00:00,RF-I,,0.192,,,
1894,2019-07-19 00:00:00,RF-E,,0.067,,,
1895,2019-07-19 00:00:00,PS,,0.019,,,
1896,2019-07-19 00:00:00,1W,,0.052,,,
1897,2019-07-19 00:00:00,1E,,0.05,,,
1898,2019-07-19 00:00:00,3W,,0.087,,,
1899,2019-07-19 00:00:00,3E,,0.025,,,
1900,2019-07-19 00:00:00,4E,,0.042,,,
1901,2019-07-19 00:00:00,CFE,,0.039,,,
1902,2019-07-19 00:00:00,CFE,,0.03,,,
1903,2019-07-19 00:00:00,PP,,0.0,,,
1904,2019-07-19 00:00:00,Sch.M,,0.028,,,
1905,2019-07-19 00:00:00,AG,,0.051,,,
1906,2019-07-19 00:00:00,PK,,0.733,,,
1907,2019-07-19 00:00:00,BCR,,1.955,,,
1908,2019-07-20 00:00:00,MI,,0.71,,,
1909,2019-07-20 00:00:00,RF-I,,0.174,,,
1910,2019-07-20 00:00:00,RF-E,,0.072,,,
1911,2019-07-20 00:00:00,PS,,0.039,,,
1912,2019-07-20 00:00:00,1W,,0.021,,,
1913,2019-07-20 00:00:00,1E,,0.067,,,
1914,2019-07-20 00:00:00,3W,,0.052,,,
1915,2019-07-20 00:00:00,3E,,0.103,,,
1916,2019-07-20 00:00:00,4E,,0.018,,,
1917,2019-07-20 00:00:00,CFE,,0.041,,,
1918,2019-07-20 00:00:00,CFE,,0.034,,,
1919,2019-07-20 00:00:00,PP,,0.021,,,
1920,2019-07-20 00:00:00,Sch.M,,0.0,,,
1921,2019-07-20 00:00:00,AG,,0.012,,,
1922,2019-07-21 00:00:00,MI,,0.559,,,
1923,2019-07-21 00:00:00,RF-I,,0.128,,,
1924,2019-07-21 00:00:00,RF-E,,0.026,,,
1925,2019-07-21 00:00:00,PS,,0.0,,,
1926,2019-07-21 00:00:00,1W,,0.001,,,
1927,2019-07-21 00:00:00,1E,,0.01,,,
1928,2019-07-21 00:00:00,3W,,0.047,,,
1929,2019-07-21 00:00:00,3E,,0.0,,,
1930,2019-07-21 00:00:00,4E,,0.003,,,
1931,2019-07-21 00:00:00,CFE,,0.0,,,
1932,2019-07-21 00:00:00,CFE,,0.003,,,
1933,2019-07-21 00:00:00,PP,,0.006,,,
1934,2019-07-21 00:00:00,Sch.M,,0.009,,,
1935,2019-07-21 00:00:00,AG,,0.034,,,
1936,2019-07-22 00:00:00,MI,0.023,0.5,,,
1937,2019-07-22 00:00:00,RF-I,,0.02,,,
1938,2019-07-22 00:00:00,RF-E,,0.125,,,
1939,2019-07-22 00:00:00,PS,,0.0,,,
1940,2019-07-22 00:00:00,1W,,0.039,,,
1941,2019-07-22 00:00:00,1E,,0.027,,,
1942,2019-07-22 00:00:00,3W,,0.064,,,
1943,2019-07-22 00:00:00,3E,,0.0,,,
1944,2019-07-22 00:00:00,4E,,0.034,,,
1945,2019-07-22 00:00:00,CFE,,0.072,,,
1946,2019-07-22 00:00:00,CFE,,0.063,,,
1947,2019-07-22 00:00:00,PP,,0.009,,,
1948,2019-07-22 00:00:00,Sch.M,,0.058,,,
1949,2019-07-22 00:00:00,AG,0.005,0.049,,,
1950,2019-07-22 00:00:00,PK,,0.666,,,
1951,2019-07-22 00:00:00,BCR,,1.632,,,
1952,2019-07-23 00:00:00,MI,,0.341,,,
1953,2019-07-23 00:00:00,RF-I,,0.002,,,
1954,2019-07-23 00:00:00,RF-E,,0.025,,,
1955,2019-07-23 00:00:00,PS,,0.0,,,
1956,2019-07-23 00:00:00,1W,,0.0,,,
1957,2019-07-23 00:00:00,1E,,0.017,,,
1958,2019-07-23 00:00:00,3W,,0.003,,,
1959,2019-07-23 00:00:00,3E,,0.0,,,
1960,2019-07-23 00:00:00,4E,,0.0,,,
1961,2019-07-23 00:00:00,CFE,,0.0,,,
1962,2019-07-23 00:00:00,PP,,0.0,,,
1963,2019-07-23 00:00:00,Sch.M,,0.0,,,
1964,2019-07-23 00:00:00,AG,,0.0,,,
1965,2019-07-23 00:00:00,PK,0.012,0.483,,,
1966,2019-07-23 00:00:00,BCR,0.05,1.049,,,
1967,2019-07-23 00:00:00,LB,0.0,1.745,,,
1968,2019-07-23 00:00:00,LBS,0.0,1.492,,,
1969,2019-07-23 00:00:00,LBP,0.0,0.05,,,
1970,2019-07-23 00:00:00,HT,0.0,1.137,,,
1971,2019-07-23 00:00:00,BO,0.0,0.24,,,
1972,2019-07-24 00:00:00,BCR,,1.99,,,
1973,2019-07-24 00:00:00,PK,,0.457,,,
1974,2019-07-24 00:00:00,MI,,0.382,,,
1975,2019-07-24 00:00:00,RF-I,,0.147,,,
1976,2019-07-24 00:00:00,PS,,0.109,,,
1977,2019-07-24 00:00:00,1W,,0.0,,,
1978,2019-07-24 00:00:00,1E,,0.007,,,
1979,2019-07-24 00:00:00,3W,,0.023,,,
1980,2019-07-24 00:00:00,3E,,0.06,,,
1981,2019-07-24 00:00:00,4E,,0.001,,,
1982,2019-07-24 00:00:00,CFE,,0.0,,,
1983,2019-07-24 00:00:00,CFE,,0.027,,,
1984,2019-07-24 00:00:00,PP,,0.018,,,
1985,2019-07-24 00:00:00,Sch.M,,0.0,,,
1986,2019-07-24 00:00:00,AG,,0.019,,,
1987,2019-10-15 00:00:00,BCR,0.017,0.027,,,
1988,2019-10-15 00:00:00,LB,0.025,0.087,,,
1989,2019-10-15 00:00:00,LBP,0.025,0.057,,,
1990,2019-10-15 00:00:00,HT,0.012,0.073,,,
1991,2019-10-15 00:00:00,BO,0.017,0.06,,,
1992,2019-10-15 00:00:00,PK,0.025,0.061,,,
1993,2019-10-17 00:00:00,MI,,0.007,,,
1994,2019-10-17 00:00:00,3W,,0.003,,,
1995,2019-10-17 00:00:00,3E,,0.004,,,
1996,2019-10-17 00:00:00,4W,,0.0,,,
1997,2019-10-17 00:00:00,4E,,0.0,,,
1998,2019-10-17 00:00:00,CFE,,0.03,,,
1999,2019-10-17 00:00:00,AG,,0.0,,,
2000,2019-04-04 10:35:00,AG,0.0,0.031,0.0,,
2001,2019-04-04 08:40:00,MI,0.0,0.05,0.0,,
2002,2019-04-04 09:20:00,PK,0.0,0.02,0.0,,
2003,2019-04-04 09:40:00,BCR,0.0,0.044,0.0,,
2004,2019-07-11 00:00:00,BCR,0.058,4.327,,,
2005,2019-07-11 00:00:00,PK,0.036,1.329,,,
2006,2019-07-11 00:00:00,LB,0.072,5.0,,,
2007,2019-07-11 00:00:00,LBS,0.078,5.0,14.0,,
2008,2019-07-11 00:00:00,LBP,0.029,0.203,152.0,,
2009,2019-07-11 00:00:00,HT,0.09,2.587,,,
2010,2019-07-11 00:00:00,BO,0.074,0.381,,,
2011,2019-07-11 00:00:00,BO,0.07,0.347,,,
2012,2019-07-11 00:00:00,MI,0.041,1.115,,,
2013,2019-07-11 00:00:00,RF-I,0.021,0.269,,,
2014,2019-07-11 00:00:00,RF-E,0.002,0.068,,,
2015,2019-07-11 00:00:00,PS,0.01,0.035,,,
2016,2019-07-11 00:00:00,1W,0.017,0.032,,,
2017,2019-07-11 00:00:00,1E,0.022,0.014,,,
2018,2019-07-11 00:00:00,3W,0.003,0.023,,,
2019,2019-07-11 00:00:00,3E,0.013,0.01,,,
2020,2019-07-11 00:00:00,4E,0.018,0.019,,,
2021,2019-07-11 00:00:00,CFE,0.022,0.025,,,
2022,2019-07-11 00:00:00,CFE,0.005,0.047,,,
2023,2019-07-11 00:00:00,PP,0.021,0.0,,,
2024,2019-07-11 00:00:00,Sch.M,0.023,0.014,,,
2025,2019-07-11 00:00:00,AG,0.029,0.012,,,
2026,2019-07-12 00:00:00,MI,0.036,1.34,,,
2027,2019-07-12 00:00:00,RF-I,0.013,0.449,,,
2028,2019-07-12 00:00:00,RF-E,0.004,0.108,,,
2029,2019-07-12 00:00:00,PS,0.013,0.054,,,
2030,2019-07-12 00:00:00,1W,0.012,0.043,,,
2031,2019-07-12 00:00:00,1E,0.012,0.049,,,
2032,2019-07-12 00:00:00,3W,0.01,0.054,,,
2033,2019-07-12 00:00:00,3E,0.012,0.007,,,
2034,2019-07-12 00:00:00,4E,0.016,0.037,,,
2035,2019-07-12 00:00:00,CFE,0.012,0.046,,,
2036,2019-07-12 00:00:00,CFE,0.008,0.064,,,
2037,2019-07-12 00:00:00,PP,0.009,0.001,,,
2038,2019-07-12 00:00:00,Sch.M,0.012,0.042,,,
2039,2019-07-12 00:00:00,AG,0.005,0.03,,,
2040,2019-07-12 00:00:00,PK,0.036,1.317,,,
2041,2019-07-12 00:00:00,BCR,0.06,3.912,,,
2042,2019-07-12 00:00:00,LB,0.064,4.393,,,
2043,2019-07-12 00:00:00,LBS,0.072,3.169,14.0,,
2044,2019-07-12 00:00:00,LBP,0.023,0.082,152.0,,
2045,2019-07-12 00:00:00,HT,0.067,2.691,,,
2046,2019-07-12 00:00:00,BO,0.045,0.359,,,
2047,2019-07-13 00:00:00,MI,0.038,1.455,,,
2048,2019-07-13 00:00:00,RF-I,0.012,0.517,,,
2049,2019-07-13 00:00:00,RF-E,0.005,0.087,,,
2050,2019-07-13 00:00:00,PS,0.013,0.05,,,
2051,2019-07-13 00:00:00,1W,0.014,0.041,,,
2052,2019-07-13 00:00:00,1E,0.008,0.043,,,
2053,2019-07-13 00:00:00,3W,0.004,0.048,,,
2054,2019-07-13 00:00:00,3E,0.013,0.025,,,
2055,2019-07-13 00:00:00,4E,0.014,0.046,,,
2056,2019-07-13 00:00:00,CFE,0.009,0.045,,,
2057,2019-07-13 00:00:00,CFE,0.0,0.046,,,
2058,2019-07-13 00:00:00,PP,0.004,0.029,,,
2059,2019-07-13 00:00:00,Sch.M,0.003,0.04,,,
2060,2019-07-13 00:00:00,AG,0.003,0.046,,,
2061,2019-07-14 00:00:00,MI,0.041,1.215,,,
2062,2019-07-14 00:00:00,RF-I,0.019,0.016,,,
2063,2019-07-14 00:00:00,RF-E,0.017,0.288,,,
2064,2019-07-14 00:00:00,PS,0.01,0.023,,,
2065,2019-07-14 00:00:00,1W,0.014,0.009,,,
2066,2019-07-14 00:00:00,1E,0.017,0.003,,,
2067,2019-07-14 00:00:00,3W,0.017,0.001,,,
2068,2019-07-14 00:00:00,3E,0.014,0.023,,,
2069,2019-07-14 00:00:00,4E,0.016,0.001,,,
2070,2019-07-14 00:00:00,CFE,0.022,0.003,,,
2071,2019-07-14 00:00:00,CFE,,0.007,,,
2072,2019-07-14 00:00:00,PP,0.008,0.021,,,
2073,2019-07-14 00:00:00,Sch.M,0.012,0.0,,,
2074,2019-07-14 00:00:00,AG,0.014,0.003,,,
2075,2019-07-15 00:00:00,MI,0.022,0.995,,,
2076,2019-07-15 00:00:00,RF-I,,0.195,,,
2077,2019-07-15 00:00:00,RF-E,,0.045,,,
2078,2019-07-15 00:00:00,PS,,0.031,,,
2079,2019-07-15 00:00:00,1W,,0.035,,,
2080,2019-07-15 00:00:00,1E,,0.034,,,
2081,2019-07-15 00:00:00,3W,,0.037,,,
2082,2019-07-15 00:00:00,3E,,0.016,,,
2083,2019-07-15 00:00:00,4E,,0.039,,,
2084,2019-07-15 00:00:00,CFE,,0.026,,,
2085,2019-07-15 00:00:00,CFE,,0.035,,,
2086,2019-07-15 00:00:00,PP,,0.021,,,
2087,2019-07-15 00:00:00,Sch.M,,0.038,,,
2088,2019-07-15 00:00:00,AG,0.004,0.038,,,
2089,2019-07-15 00:00:00,PK,0.013,0.582,,,
2090,2019-07-15 00:00:00,BCR,0.053,1.37,,,
2091,2019-07-16 00:00:00,MI,,0.652,,,
2092,2019-07-16 00:00:00,RF-I,,0.0,,,
2093,2019-07-16 00:00:00,RF-E,,0.005,,,
2094,2019-07-16 00:00:00,PS,,0.0,,,
2095,2019-07-16 00:00:00,1W,,0.003,,,
2096,2019-07-16 00:00:00,1E,,0.005,,,
2097,2019-07-16 00:00:00,3W,,0.004,,,
2098,2019-07-16 00:00:00,3E,,0.0,,,
2099,2019-07-16 00:00:00,4E,,0.008,,,
2100,2019-07-16 00:00:00,CFE,,0.02,,,
2101,2019-07-16 00:00:00,CFE,,0.029,,,
2102,2019-07-16 00:00:00,PP,,0.001,,,
2103,2019-07-16 00:00:00,Sch.M,,0.026,,,
2104,2019-07-16 00:00:00,AG,,0.031,,,
2105,2019-07-16 00:00:00,PK,0.011,0.595,,,
2106,2019-07-16 00:00:00,BCR,0.045,2.416,,,
2107,2019-07-16 00:00:00,LB,0.039,2.224,,,
2108,2019-07-16 00:00:00,LBS,0.038,3.478,13.0,,
2109,2019-07-16 00:00:00,LBP,0.0,0.076,151.0,,
2110,2019-07-16 00:00:00,HT,0.038,3.504,,,
2111,2019-07-16 00:00:00,BO,0.003,1.031,,,
2112,2019-07-17 00:00:00,RF-E,,0.038,,,
2113,2019-07-17 00:00:00,PS,,0.041,,,
2114,2019-07-17 00:00:00,1W,,0.0,,,
2115,2019-07-17 00:00:00,1E,,0.011,,,
2116,2019-07-17 00:00:00,3W,,0.023,,,
2117,2019-07-17 00:00:00,3E,,0.035,,,
2118,2019-07-17 00:00:00,4E,,0.007,,,
2119,2019-07-17 00:00:00,CFE,,0.012,,,
2120,2019-07-17 00:00:00,CFE,,0.023,,,
2121,2019-07-17 00:00:00,PK,,0.464,,,
2122,2019-07-17 00:00:00,BCR,,4.606,,,
2123,2019-07-17 00:00:00,MI,,0.453,,,
2124,2019-07-17 00:00:00,RF-I,,0.145,,,
2125,2019-07-17 00:00:00,PP,,0.0,,,
2126,2019-07-17 00:00:00,Sch.M,,0.009,,,
2127,2019-07-17 00:00:00,AG,,0.02,,,
2128,2019-08-28 00:00:00,MI,,0.156,,,
2129,2019-08-28 00:00:00,RF-I,,0.104,,,
2130,2019-08-28 00:00:00,PS,,0.112,,,
2131,2019-08-28 00:00:00,1W,,0.013,,,
2132,2019-08-28 00:00:00,3E,,0.034,,,
2133,2019-08-28 00:00:00,4W,,0.046,,,
2134,2019-08-28 00:00:00,4E,,0.018,,,
2135,2019-08-28 00:00:00,CFE,,0.0,,,
2136,2019-08-28 00:00:00,AG,,0.002,,,
2137,2019-08-28 00:00:00,BCR,,0.243,,,
2138,2019-08-28 00:00:00,PK,,0.196,,,
2139,2019-08-29 00:00:00,MI,,0.156,,,
2140,2019-08-29 00:00:00,PS,,0.038,,,
2141,2019-08-29 00:00:00,1W,,0.057,,,
2142,2019-08-29 00:00:00,3W,,0.061,,,
2143,2019-08-29 00:00:00,3E,,0.049,,,
2144,2019-08-29 00:00:00,4W,,0.027,,,
2145,2019-08-29 00:00:00,4E,,0.044,,,
2146,2019-08-29 00:00:00,CFE,,0.044,,,
2147,2019-08-29 00:00:00,CFE,,0.05,,,
2148,2019-08-29 00:00:00,AG,,0.019,,,
2149,2019-08-29 00:00:00,BCR,0.03,0.159,,,
2150,2019-08-29 00:00:00,LB,0.041,0.248,,,
2151,2019-08-29 00:00:00,LBP,0.015,0.144,138.0,,
2152,2019-08-29 00:00:00,HT,0.036,0.163,,,
2153,2019-08-29 00:00:00,BO,0.03,0.134,,,
2154,2019-08-29 00:00:00,PK,0.021,0.157,,,
2155,2019-08-30 00:00:00,MI,,0.078,,,
2156,2019-08-30 00:00:00,PS,,0.028,,,
2157,2019-08-30 00:00:00,1W,,0.043,,,
2158,2019-08-30 00:00:00,3W,,0.059,,,
2159,2019-08-30 00:00:00,3E,,0.024,,,
2160,2019-08-30 00:00:00,4W,,0.029,,,
2161,2019-08-30 00:00:00,4E,,0.043,,,
2162,2019-08-30 00:00:00,CFE,,0.04,,,
2163,2019-08-30 00:00:00,CFE,,0.024,,,
2164,2019-08-30 00:00:00,AG,,0.018,,,
2165,2019-08-30 00:00:00,PK,,0.095,,,
2166,2019-08-30 00:00:00,BCR,,0.095,,,
2167,2019-08-31 00:00:00,MI,,0.204,,,
2168,2019-08-31 00:00:00,PS,,0.081,,,
2169,2019-08-31 00:00:00,1W,,0.051,,,
2170,2019-08-31 00:00:00,3W,,0.064,,,
2171,2019-08-31 00:00:00,3E,,0.046,,,
2172,2019-08-31 00:00:00,4W,,0.072,,,
2173,2019-08-31 00:00:00,4E,,0.064,,,
2174,2019-08-31 00:00:00,AG,,0.046,,,
2175,2019-09-01 00:00:00,MI,,0.096,,,
2176,2019-09-01 00:00:00,PS,,0.043,,,
2177,2019-09-01 00:00:00,1W,,0.024,,,
2178,2019-09-01 00:00:00,3W,,0.039,,,
2179,2019-09-01 00:00:00,3E,,0.032,,,
2180,2019-09-01 00:00:00,4W,,0.018,,,
2181,2019-09-01 00:00:00,4E,,0.0,,,
2182,2019-09-01 00:00:00,CFE,,0.0,,,
2183,2019-09-01 00:00:00,AG,,0.0,,,
2184,2019-09-02 00:00:00,MI,0.015,0.142,,,
2185,2019-09-02 00:00:00,PS,,0.021,,,
2186,2019-09-02 00:00:00,1W,,0.036,,,
2187,2019-09-02 00:00:00,3W,,0.037,,,
2188,2019-09-02 00:00:00,3E,,0.037,,,
2189,2019-09-02 00:00:00,4E,,0.007,,,
2190,2019-09-02 00:00:00,CFE,,0.038,,,
2191,2019-09-02 00:00:00,CFE,,0.049,,,
2192,2019-09-02 00:00:00,AG,0.015,0.011,,,
2193,2019-09-03 00:00:00,MI,,0.106,,,
2194,2019-09-03 00:00:00,PS,,0.04,,,
2195,2019-09-03 00:00:00,1W,,0.038,,,
2196,2019-09-03 00:00:00,3W,,0.044,,,
2197,2019-09-03 00:00:00,3E,,0.05,,,
2198,2019-09-03 00:00:00,4E,,0.053,,,
2199,2019-09-03 00:00:00,CFE,,0.038,,,
2200,2019-09-03 00:00:00,CFE,,0.042,,,
2201,2019-09-03 00:00:00,AG,,0.126,,,
2202,2019-09-03 00:00:00,BCR,0.018,0.223,,,
2203,2019-09-03 00:00:00,LB,0.029,0.238,,,
2204,2019-09-03 00:00:00,LBP,0.004,0.159,136.0,,
2205,2019-09-03 00:00:00,HT,0.017,0.161,,,
2206,2019-09-03 00:00:00,BO,0.03,0.153,,,
2207,2019-09-03 00:00:00,PK,0.017,0.211,,,
2208,2019-09-04 00:00:00,MI,,0.139,,,
2209,2019-09-04 00:00:00,PS,,0.041,,,
2210,2019-09-04 00:00:00,1W,,0.055,,,
2211,2019-09-04 00:00:00,3W,,0.055,,,
2212,2019-09-04 00:00:00,3E,,0.071,,,
2213,2019-09-04 00:00:00,4E,,0.079,,,
2214,2019-09-04 00:00:00,CFE,,0.079,,,
2215,2019-09-04 00:00:00,CFE,,0.034,,,
2216,2019-09-04 00:00:00,AG,,0.034,,,
2217,2019-09-04 00:00:00,PK,,0.23,,,
2218,2019-09-04 00:00:00,BCR,,0.277,,,
2219,2019-09-05 00:00:00,MI,,0.161,,,
2220,2019-09-05 00:00:00,PS,,0.041,,,
2221,2019-09-05 00:00:00,1W,,0.06,,,
2222,2019-09-05 00:00:00,3W,,0.036,,,
2223,2019-09-05 00:00:00,3E,,0.055,,,
2224,2019-09-05 00:00:00,4E,,0.065,,,
2225,2019-09-05 00:00:00,CFE,,0.046,,,
2226,2019-09-05 00:00:00,CFE,,0.004,,,
2227,2019-09-05 00:00:00,AG,,0.009,,,
2228,2019-09-06 00:00:00,PK,,0.143,,,
2229,2019-09-06 00:00:00,BCR,,0.182,,,
2230,2019-09-17 00:00:00,MI,0.015,0.043,,,
2231,2019-09-17 00:00:00,1W,0.001,0.039,,,
2232,2019-09-17 00:00:00,3W,0.004,0.039,,,
2233,2019-09-17 00:00:00,3E,0.0,0.082,,,
2234,2019-09-17 00:00:00,CFE,0.0,0.024,,,
2235,2019-09-17 00:00:00,AG,0.009,0.051,,,
2236,2019-09-17 00:00:00,PK,0.025,0.146,,,
2237,2019-09-17 00:00:00,BCR,0.041,0.06,,,
2238,2019-08-21 00:00:00,BCR,,1.216,,,
2239,2019-08-21 00:00:00,PK,,0.357,,,
2240,2019-08-22 00:00:00,MI,,0.292,,,
2241,2019-08-22 00:00:00,RF-I,,0.134,,,
2242,2019-08-22 00:00:00,PSE,,0.027,,,
2243,2019-08-22 00:00:00,1W,,0.02,,,
2244,2019-08-22 00:00:00,3E,,0.01,,,
2245,2019-08-22 00:00:00,4W,,0.027,,,
2246,2019-08-22 00:00:00,4E,,0.013,,,
2247,2019-08-22 00:00:00,CFE,,0.017,,,
2248,2019-08-22 00:00:00,CFE,,0.013,,,
2249,2019-08-22 00:00:00,AG,,0.011,,,
2250,2019-08-22 00:00:00,BCR,0.039,0.709,,,
2251,2019-08-22 00:00:00,LB,0.038,0.643,,,
2252,2019-08-22 00:00:00,LBS,0.053,0.918,2.0,,
2253,2019-08-22 00:00:00,LBP,0.027,0.124,140.0,,
2254,2019-08-22 00:00:00,HT,0.049,5.0,,,
2255,2019-08-22 00:00:00,BO,0.053,3.442,,,
2256,2019-08-22 00:00:00,PK,0.031,0.366,,,
2257,2019-08-23 00:00:00,MI,,0.23,,,
2258,2019-08-23 00:00:00,RF-I,,0.14,,,
2259,2019-08-23 00:00:00,PSE,,0.041,,,
2260,2019-08-23 00:00:00,1W,,0.04,,,
2261,2019-08-23 00:00:00,3E,,0.006,,,
2262,2019-08-23 00:00:00,4W,,0.031,,,
2263,2019-08-23 00:00:00,4E,,0.048,,,
2264,2019-08-23 00:00:00,CFE,,0.045,,,
2265,2019-08-23 00:00:00,CFE,,0.038,,,
2266,2019-08-23 00:00:00,PP,,0.067,,,
2267,2019-08-23 00:00:00,Sch.M,,0.052,,,
2268,2019-08-23 00:00:00,AG,,0.056,,,
2269,2019-08-23 00:00:00,PK,,0.227,,,
2270,2019-08-23 00:00:00,BCR,,0.805,,,
2271,2019-08-24 00:00:00,MI,,0.192,,,
2272,2019-08-24 00:00:00,RF-I,,0.162,,,
2273,2019-08-24 00:00:00,PSE,,0.064,,,
2274,2019-08-24 00:00:00,1W,,0.026,,,
2275,2019-08-24 00:00:00,3E,,0.034,,,
2276,2019-08-24 00:00:00,4W,,0.084,,,
2277,2019-08-24 00:00:00,4E,,0.082,,,
2278,2019-08-24 00:00:00,CFE,,0.07,,,
2279,2019-08-24 00:00:00,CFE,,0.113,,,
2280,2019-08-24 00:00:00,PP,,0.022,,,
2281,2019-08-24 00:00:00,Sch.M,,0.034,,,
2282,2019-08-24 00:00:00,AG,,0.01,,,
2283,2019-08-25 00:00:00,MI,,0.25,,,
2284,2019-08-25 00:00:00,RF-I,,0.132,,,
2285,2019-08-25 00:00:00,PS,,0.063,,,
2286,2019-08-25 00:00:00,1W,,0.01,,,
2287,2019-08-25 00:00:00,3E,,0.039,,,
2288,2019-08-25 00:00:00,4W,,0.039,,,
2289,2019-08-25 00:00:00,4E,,0.021,,,
2290,2019-08-25 00:00:00,CFE,,0.014,,,
2291,2019-08-25 00:00:00,CFE,,0.012,,,
2292,2019-08-25 00:00:00,AG,,0.002,,,
2293,2019-08-26 00:00:00,MI,0.018,0.167,,,
2294,2019-08-26 00:00:00,RF-I,,0.13,,,
2295,2019-08-26 00:00:00,PS,,0.053,,,
2296,2019-08-26 00:00:00,1W,,0.053,,,
2297,2019-08-26 00:00:00,3E,,0.042,,,
2298,2019-08-26 00:00:00,4W,,0.05,,,
2299,2019-08-26 00:00:00,4E,,0.043,,,
2300,2019-08-26 00:00:00,CFE,,0.061,,,
2301,2019-08-26 00:00:00,CFE,,0.068,,,
2302,2019-08-26 00:00:00,AG,0.007,0.101,,,
2303,2019-08-26 00:00:00,PK,,0.21,,,
2304,2019-08-26 00:00:00,BCR,,0.452,,,
2305,2019-08-27 00:00:00,MI,,0.155,,,
2306,2019-08-27 00:00:00,RF-I,,0.051,,,
2307,2019-08-27 00:00:00,PS,,0.057,,,
2308,2019-08-27 00:00:00,1W,,0.079,,,
2309,2019-08-27 00:00:00,3E,,0.052,,,
2310,2019-08-27 00:00:00,4W,,0.009,,,
2311,2019-08-27 00:00:00,4E,,0.036,,,
2312,2019-08-27 00:00:00,CFE,,0.068,,,
2313,2019-08-27 00:00:00,CFE,,0.06,,,
2314,2019-08-27 00:00:00,AG,,0.02,,,
2315,2019-08-27 00:00:00,BCR,0.038,0.382,,,
2316,2019-08-27 00:00:00,LB,0.042,0.675,,,
2317,2019-08-27 00:00:00,LBP,0.03,0.08,139.0,,
2318,2019-08-27 00:00:00,HT,0.023,0.246,,,
2319,2019-08-27 00:00:00,BO,0.035,0.143,,,
2320,2019-08-27 00:00:00,PK,0.04,0.207,,,
2321,2019-04-17 10:00:00,LB,0.002,0.0,0.0,,
2322,2019-04-17 10:15:00,LBP,0.001,0.0,155.0,,
2323,2019-04-17 10:10:00,LBS,0.002,0.045,17.0,,
2324,2019-04-17 10:45:00,HT,0.0,0.014,0.0,,
2325,2019-04-17 11:10:00,BO,0.0,0.009,0.0,,
2326,2019-04-17 12:05:00,BCR,0.001,0.022,0.0,,
2327,2019-04-17 12:25:00,PK,0.005,0.035,0.0,,
2328,2019-04-17 13:30:00,MI,0.0,0.033,0.0,,
2329,2019-04-17 14:45:00,AG,0.001,0.0,0.0,,
2330,2019-04-18 09:35:00,MI,0.0,0.026,0.0,,
2331,2019-04-18 10:00:00,4W,0.003,0.061,0.0,,
2332,2019-04-18 10:40:00,3E,0.0,0.016,0.0,,
2333,2019-04-18 11:00:00,1E,0.001,0.0,0.0,,
2334,2019-04-23 07:55:00,MI,0.0,0.006,0.0,,
2335,2019-04-23 07:30:00,RF2,0.001,0.003,0.0,,
2336,2019-04-23 07:39:00,PSE,0.0,0.021,0.0,,
2337,2019-04-23 07:35:00,1E,0.0,0.008,0.0,,
2338,2019-04-23 07:40:00,3E,0.0,0.018,0.0,,
2339,2019-04-23 07:50:00,4W,0.001,0.0,0.0,,
2340,2019-04-23 13:10:00,CFE,0.0,0.01,0.0,,
2341,2019-04-23 13:40:00,AG,0.0,0.0,0.0,,
2342,2019-04-23 09:20:00,BCR,0.001,0.0,0.0,,
2343,2019-04-23 10:30:00,LB,0.003,0.0,0.0,,
2344,2019-04-23 10:35:00,LBS,0.0,0.012,18.0,,
2345,2019-04-23 10:45:00,LBP,0.0,0.0,156.0,,
2346,2019-04-23 11:05:00,HT,0.0,0.0,0.0,,
2347,2019-04-23 11:35:00,BO,0.001,0.0,0.0,,
2348,2019-04-23 12:30:00,PK,0.0,0.0,0.0,,
2349,2019-08-09 00:00:00,MI,,0.952,,,
2350,2019-08-09 00:00:00,RF-I,,0.4,,,
2351,2019-08-09 00:00:00,PS,,0.076,,,
2352,2019-08-09 00:00:00,1E,,0.023,,,
2353,2019-08-09 00:00:00,3W,,0.065,,,
2354,2019-08-09 00:00:00,3E,,0.044,,,
2355,2019-08-09 00:00:00,4W,,0.108,,,
2356,2019-08-09 00:00:00,4E,,0.0,,,
2357,2019-08-09 00:00:00,CFE,,0.028,,,
2358,2019-08-09 00:00:00,CFE,,0.097,,,
2359,2019-08-09 00:00:00,PP,,0.004,,,
2360,2019-08-09 00:00:00,Sch.M,,0.0,,,
2361,2019-08-09 00:00:00,AG,,0.019,,,
2362,2019-08-09 00:00:00,PK,,0.941,,,
2363,2019-08-09 00:00:00,BCR,,2.577,,,
